delivery_id,order_id,partner_id,delivery_time,delivery_date
701,9491,1,08:57:01,2023-07-30
702,9689,112,22:40:24,2024-07-05
703,3121,221,11:54:28,2024-12-01
704,2899,169,09:08:11,2024-09-19
705,4553,253,05:30:40,2024-08-03
706,2445,196,12:53:37,2024-08-25
707,1622,318,03:05:43,2023-12-14
708,9290,385,06:57:34,2023-07-18
709,6191,235,21:09:09,2024-10-30
710,6566,160,15:35:24,2024-11-24
711,8757,279,09:57:58,2023-12-28
712,3310,286,22:18:17,2024-12-20
713,265,55,08:25:38,2024-02-05
714,9835,318,21:59:53,2024-08-22
715,667,361,04:16:04,2023-06-16
716,1128,317,20:18:58,2024-11-22
717,4827,214,11:03:04,2024-04-18
718,2633,238,02:08:53,2023-04-20
719,5358,310,02:19:38,2023-05-17
720,9544,155,05:19:37,2023-11-01
721,1313,228,05:30:42,2023-03-20
722,8682,382,21:27:50,2024-03-19
723,8689,399,19:40:29,2023-04-19
724,578,210,09:04:30,2024-07-30
725,3304,157,08:42:05,2024-06-26
726,6313,160,01:42:13,2023-02-23
727,7682,478,04:53:04,2024-09-28
728,4708,6,20:50:02,2024-10-12
729,4606,207,15:25:41,2024-04-13
730,8218,101,07:49:27,2024-03-22
731,8620,163,14:20:40,2023-08-06
732,5052,371,20:46:04,2023-12-14
733,9405,133,06:56:50,2024-03-28
734,6327,224,00:20:54,2023-09-27
735,6410,317,00:21:10,2023-04-16
736,2125,235,17:26:27,2024-06-10
737,1972,393,00:35:08,2023-05-20
738,4886,441,00:06:58,2024-03-19
739,3154,167,06:44:15,2024-01-06
740,8427,262,14:13:00,2024-07-07
741,4821,281,17:57:52,2023-02-19
742,7140,330,02:24:32,2023-05-03
743,3280,35,14:03:53,2023-02-02
744,8633,106,19:48:45,2024-01-27
745,3415,368,03:30:44,2024-01-26
746,4266,215,10:16:03,2023-05-12
747,3424,323,13:33:40,2024-05-05
748,1823,436,00:51:03,2024-08-02
749,5257,370,18:31:15,2024-03-18
750,4609,152,22:11:02,2024-07-10
751,6921,80,04:28:42,2023-06-30
752,6874,59,14:08:07,2024-10-04
753,2878,211,06:10:50,2024-11-28
754,1723,165,15:31:13,2023-01-09
755,9005,285,06:47:30,2023-11-21
756,7301,360,08:18:09,2024-02-05
757,9804,164,03:40:29,2024-09-30
758,7536,183,21:25:36,2024-06-19
759,7248,304,06:59:22,2024-08-27
760,8737,453,04:34:43,2024-05-21
761,1028,343,22:02:51,2023-05-22
762,4411,254,01:41:25,2024-10-08
763,5551,225,07:55:09,2024-06-26
764,7403,22,07:12:02,2023-05-14
765,8969,330,20:29:48,2023-11-29
766,4756,486,21:38:39,2023-02-09
767,7375,324,15:10:20,2023-02-16
768,8568,195,15:29:55,2024-09-23
769,6425,295,22:47:34,2024-03-22
770,1849,417,22:06:37,2023-10-28
771,1907,99,22:42:04,2024-04-08
772,4470,223,19:17:33,2023-05-07
773,3149,403,01:32:34,2024-08-31
774,4552,104,20:00:41,2024-06-01
775,9571,32,10:21:56,2023-04-26
776,625,105,09:45:37,2024-04-17
777,547,210,21:04:07,2024-06-12
778,9034,146,18:27:34,2024-03-25
779,8725,259,19:03:38,2024-05-27
780,9429,407,04:41:37,2023-04-17
781,8875,498,15:59:54,2024-11-20
782,7957,484,05:05:30,2023-01-17
783,609,154,15:50:41,2023-03-15
784,5933,433,14:44:47,2024-03-26
785,2641,189,19:02:26,2024-09-13
786,103,253,08:37:37,2024-10-24
787,7018,97,22:49:50,2024-10-18
788,7706,197,08:31:55,2024-01-16
789,4326,23,22:12:09,2023-07-26
790,6609,171,15:47:47,2023-11-13
791,5537,82,01:38:04,2023-06-07
792,3919,82,16:50:15,2024-10-22
793,1929,431,14:02:24,2024-02-25
794,7756,482,07:59:28,2024-07-16
795,5709,222,15:52:51,2024-11-26
796,2503,410,04:25:28,2024-06-23
797,3809,202,02:12:24,2023-10-11
798,2924,465,08:01:31,2023-09-04
799,4030,32,21:38:53,2024-06-11
800,4728,3,13:27:24,2023-01-06
801,5636,50,08:30:15,2024-09-25
802,1735,360,02:26:02,2023-12-11
803,1574,184,08:49:00,2023-06-16
804,1111,353,20:33:54,2023-04-25
805,6352,258,21:10:29,2024-07-04
806,3780,144,22:18:31,2023-09-01
807,6628,486,06:37:48,2023-10-12
808,8470,175,20:37:01,2024-05-06
809,6496,409,09:27:23,2024-08-23
810,2403,203,12:02:08,2023-07-22
811,122,235,20:24:25,2023-04-12
812,5118,349,10:11:20,2023-12-25
813,2837,441,22:27:17,2023-04-02
814,5406,339,16:21:48,2023-09-03
815,756,415,12:22:01,2023-09-28
816,6434,2,13:16:57,2023-08-16
817,7736,495,18:20:59,2023-03-05
818,6902,437,14:58:07,2023-10-24
819,3411,101,09:35:56,2024-04-28
820,2258,289,19:36:13,2023-03-29
821,6377,270,07:14:21,2024-09-05
822,2297,137,22:45:52,2023-09-11
823,6426,361,01:54:49,2023-02-01
824,4236,367,23:39:08,2024-06-25
825,7387,388,17:48:17,2023-08-04
826,4458,418,17:57:56,2024-02-12
827,7231,169,23:37:43,2024-10-05
828,7599,308,13:19:07,2023-09-05
829,3096,229,15:42:43,2024-11-01
830,6739,142,22:01:00,2024-01-20
831,9415,258,23:11:46,2024-06-14
832,9437,174,00:32:29,2024-10-17
833,8075,213,20:40:15,2023-11-09
834,9625,124,00:59:42,2024-05-03
835,2304,304,02:24:30,2024-10-29
836,7033,265,20:02:41,2024-06-02
837,1687,88,20:16:42,2024-10-27
838,6634,149,12:36:28,2023-07-14
839,7067,425,20:03:22,2023-04-24
840,4998,330,19:29:17,2024-07-29
841,7319,34,15:34:37,2024-07-10
842,5863,368,08:28:01,2024-09-16
843,7164,100,12:54:35,2023-05-17
844,7050,106,04:43:17,2023-03-07
845,2803,70,06:44:28,2023-06-02
846,9807,118,21:06:12,2024-01-16
847,8827,485,18:46:55,2023-04-17
848,2713,95,22:28:51,2024-02-07
849,495,418,06:48:06,2023-08-05
850,1794,493,00:34:49,2024-01-19
851,9134,20,00:51:19,2023-03-31
852,2854,452,02:19:08,2023-10-22
853,3125,328,05:02:26,2024-04-06
854,9513,139,23:09:41,2024-08-28
855,4614,414,01:19:02,2024-07-29
856,2951,6,22:36:26,2024-09-28
857,3760,420,10:18:49,2023-07-14
858,7848,280,17:25:18,2024-02-18
859,7256,239,16:02:39,2024-05-07
860,8306,372,03:55:59,2024-01-20
861,1233,464,02:18:52,2024-03-19
862,4197,158,19:46:36,2024-09-09
863,1117,156,23:21:36,2023-08-23
864,3308,7,16:39:25,2024-07-19
865,4061,214,10:19:14,2024-03-19
866,4569,255,13:08:18,2023-03-28
867,9229,171,08:59:28,2024-02-18
868,313,40,02:49:55,2023-03-20
869,10,146,22:59:42,2024-04-15
870,3239,480,23:04:48,2024-09-18
871,3698,394,23:38:35,2024-11-08
872,910,203,01:20:26,2024-09-10
873,1482,276,01:14:12,2023-09-10
874,7896,162,06:56:40,2024-05-18
875,1367,144,20:53:08,2024-11-04
876,1364,132,10:53:35,2023-03-05
877,2049,156,23:27:39,2024-08-01
878,8175,191,19:10:38,2023-06-30
879,2192,116,08:16:55,2023-07-27
880,4800,377,10:10:26,2024-08-16
881,7863,54,11:32:54,2023-01-17
882,1566,146,06:41:36,2023-03-24
883,435,91,06:38:21,2023-04-13
884,20,10,16:11:07,2023-04-15
885,5059,431,08:26:48,2024-04-23
886,8117,4,05:06:06,2023-08-23
887,8787,279,05:51:30,2023-11-03
888,6802,198,09:48:39,2023-08-11
889,4124,44,05:44:36,2024-08-19
890,1243,274,14:02:31,2024-11-30
891,7006,459,16:49:58,2024-11-04
892,8414,178,15:38:27,2024-03-19
893,4056,115,04:14:45,2024-01-22
894,261,269,16:39:57,2023-07-02
895,2032,338,08:24:51,2023-01-15
896,6512,64,01:11:43,2023-11-24
897,6717,410,09:33:53,2023-06-16
898,6263,271,10:34:43,2023-10-20
899,87,161,06:42:47,2024-01-29
900,5757,105,12:56:16,2024-09-09
901,3114,403,07:44:28,2023-09-06
902,4183,333,01:07:04,2023-08-10
903,5947,152,19:34:25,2024-12-10
904,6515,240,11:26:47,2024-05-20
905,516,291,21:02:36,2024-11-14
906,968,294,21:13:42,2023-04-30
907,5971,150,05:33:25,2024-02-16
908,4073,149,10:53:07,2024-01-14
909,1499,482,03:02:25,2023-08-29
910,388,500,02:02:23,2023-09-29
911,5775,23,17:18:53,2024-10-09
912,2764,484,15:14:16,2024-06-06
913,4949,434,13:56:15,2023-03-11
914,1767,430,22:22:20,2024-02-05
915,1576,312,02:41:42,2023-01-20
916,1274,47,05:50:48,2023-03-12
917,5579,424,06:21:00,2024-09-10
918,337,187,17:18:41,2023-02-22
919,5160,44,21:11:48,2023-08-23
920,6057,200,13:02:11,2024-07-16
921,9710,300,00:13:16,2023-04-11
922,5541,216,10:31:43,2024-09-03
923,5377,353,00:25:12,2023-08-21
924,7779,358,23:51:41,2024-04-26
925,7973,377,18:55:12,2023-05-07
926,4409,319,18:30:39,2023-07-30
927,9268,379,19:10:49,2024-05-07
928,9706,66,03:43:50,2024-08-28
929,5874,196,14:30:21,2023-02-12
930,7059,394,22:31:24,2024-12-22
931,5174,81,15:30:46,2024-01-15
932,3923,138,00:14:51,2024-04-01
933,1334,70,07:30:17,2023-03-24
934,7065,260,13:06:43,2023-07-06
935,8674,340,17:30:21,2023-07-18
936,9607,357,06:59:35,2024-07-09
937,4035,109,09:03:12,2023-01-09
938,2708,291,23:20:00,2024-01-15
939,3805,104,23:20:09,2024-12-26
940,4159,397,07:22:06,2024-11-06
941,9735,17,02:19:42,2023-06-14
942,2711,124,16:47:40,2023-01-04
943,9986,212,12:27:56,2023-01-07
944,2328,380,16:49:12,2024-05-21
945,4658,173,08:33:16,2024-11-25
946,8554,494,08:24:17,2023-05-08
947,6060,395,05:11:06,2024-01-21
948,4898,37,00:59:54,2023-08-17
949,6970,396,05:00:22,2023-09-07
950,9597,76,18:51:50,2024-08-09
951,6771,31,12:42:58,2024-12-23
952,7119,206,12:44:10,2023-09-12
953,5831,382,20:58:13,2024-01-28
954,7123,434,21:13:52,2023-02-14
955,3360,426,16:07:50,2023-01-01
956,1592,116,18:30:32,2023-12-14
957,8602,17,05:08:33,2024-02-18
958,6410,406,07:44:21,2024-01-04
959,1737,150,05:07:15,2024-10-21
960,6174,382,09:54:11,2024-07-30
961,472,279,06:36:52,2024-12-01
962,6328,183,13:27:29,2024-06-18
963,3253,347,22:06:21,2024-10-09
964,8605,121,14:54:02,2023-01-23
965,5306,116,03:45:30,2023-08-07
966,2220,442,22:22:08,2024-03-05
967,4174,171,00:01:11,2023-09-13
968,429,313,06:27:23,2023-08-09
969,5687,247,13:52:29,2024-03-01
970,8803,150,02:48:55,2023-08-24
971,1364,103,13:24:22,2024-03-25
972,1428,316,07:01:14,2024-01-28
973,1935,248,08:15:00,2023-08-02
974,7288,333,17:34:50,2024-10-02
975,1814,190,08:39:32,2023-01-16
976,9755,115,14:35:32,2023-01-21
977,1000,286,10:19:21,2024-08-06
978,5410,23,04:37:27,2024-05-01
979,7861,213,03:10:39,2023-08-13
980,4576,413,20:39:17,2023-07-14
981,5070,378,11:16:43,2024-07-29
982,6721,173,22:12:48,2023-11-14
983,6642,174,11:49:32,2023-01-17
984,7940,490,19:45:33,2023-08-03
985,5693,285,21:02:09,2024-10-25
986,8404,251,18:28:32,2024-11-28
987,4731,389,02:20:54,2024-03-08
988,8327,371,22:24:52,2024-02-03
989,2024,22,15:23:43,2023-01-11
990,7700,180,06:37:18,2024-11-19
991,5863,198,08:03:49,2023-03-07
992,3981,23,03:14:55,2023-04-23
993,6053,87,13:28:11,2023-03-05
994,1691,326,12:21:25,2024-02-11
995,7337,121,05:13:54,2023-01-17
996,9582,67,02:17:02,2024-11-14
997,6807,101,12:31:16,2023-06-29
998,563,390,05:17:55,2024-08-27
999,8494,100,11:55:14,2024-02-23
1000,4146,192,23:11:51,2024-06-09
1001,5334,396,03:26:06,2024-10-31
1002,9610,156,19:13:46,2023-04-07
1003,1588,352,02:30:02,2023-04-05
1004,9117,76,12:43:23,2024-09-18
1005,7689,308,10:51:10,2024-08-20
1006,4201,204,00:25:23,2023-07-03
1007,1546,2,13:54:00,2024-09-09
1008,8204,463,17:48:25,2024-03-13
1009,2039,349,10:42:46,2023-02-25
1010,5975,150,20:10:31,2024-12-11
1011,5831,420,23:10:48,2024-02-17
1012,1795,203,01:58:30,2024-07-23
1013,9740,114,15:07:35,2023-05-18
1014,7829,392,16:13:25,2023-05-28
1015,9079,87,00:46:44,2023-02-27
1016,6691,200,21:38:27,2023-10-26
1017,7450,13,16:45:22,2023-01-24
1018,5781,7,15:06:24,2023-05-20
1019,3643,369,11:29:12,2023-08-01
1020,3124,413,13:29:02,2024-02-25
1021,6544,170,03:17:32,2024-03-08
1022,7348,463,09:47:29,2023-01-20
1023,874,459,10:23:39,2023-07-25
1024,2691,466,14:07:39,2023-02-25
1025,7615,232,17:30:47,2024-09-08
1026,4284,500,21:02:58,2024-10-05
1027,1758,157,08:12:47,2024-05-21
1028,8598,269,11:23:44,2024-06-21
1029,8640,38,22:56:27,2023-07-18
1030,6857,349,04:07:11,2024-05-16
1031,8857,49,20:44:50,2023-07-31
1032,1084,61,22:45:09,2024-02-24
1033,4536,111,02:21:45,2023-02-06
1034,7493,119,15:37:13,2024-02-19
1035,9872,241,03:01:51,2023-08-29
1036,1081,51,22:50:02,2023-04-23
1037,8615,362,00:07:32,2024-11-24
1038,1813,179,18:33:02,2024-04-18
1039,6245,143,18:18:50,2023-01-27
1040,3229,426,06:36:58,2023-03-09
1041,7154,282,10:58:07,2023-12-04
1042,8538,338,01:33:13,2024-05-04
1043,3000,195,14:42:37,2023-01-25
1044,2324,255,22:54:12,2023-11-25
1045,2376,43,11:09:02,2023-11-15
1046,6029,154,08:04:02,2023-11-08
1047,4927,119,02:18:31,2024-06-04
1048,8349,55,04:32:14,2023-01-24
1049,4717,181,06:58:46,2023-06-29
1050,858,31,20:28:45,2023-11-19
1051,4170,371,22:15:22,2023-04-27
1052,3849,229,02:36:15,2023-07-24
1053,7163,303,02:21:12,2023-01-09
1054,4467,248,05:28:25,2024-12-03
1055,6280,493,17:13:21,2023-08-23
1056,412,275,14:48:22,2023-09-29
1057,9833,312,17:05:17,2024-03-04
1058,7763,423,15:43:13,2024-04-04
1059,680,33,05:30:14,2023-06-02
1060,9174,348,10:38:10,2024-06-21
1061,6568,482,03:23:27,2023-09-25
1062,6416,16,04:25:28,2023-01-05
1063,4628,428,21:06:06,2023-09-29
1064,613,232,14:15:48,2024-10-30
1065,4913,492,14:33:24,2023-04-20
1066,7872,249,16:17:10,2023-03-13
1067,640,197,13:48:05,2024-08-11
1068,7720,40,11:06:22,2024-10-08
1069,7491,460,00:03:11,2024-03-21
1070,9912,334,01:11:54,2023-05-20
1071,2174,96,02:51:01,2024-11-17
1072,2061,263,10:45:14,2023-03-23
1073,870,95,19:54:25,2023-11-02
1074,8287,344,18:41:08,2023-06-28
1075,4441,266,17:40:25,2023-04-30
1076,142,108,04:34:25,2023-04-05
1077,6977,307,08:17:33,2024-08-31
1078,5347,287,18:43:35,2023-11-05
1079,443,57,19:30:42,2024-01-29
1080,3489,467,01:07:33,2024-01-06
1081,8448,281,07:42:00,2023-10-05
1082,244,459,13:32:55,2024-07-04
1083,8135,48,11:45:27,2023-05-22
1084,6547,328,15:33:42,2023-06-03
1085,8549,98,07:39:03,2023-05-08
1086,7324,150,21:45:42,2023-03-21
1087,3380,244,04:36:06,2023-02-12
1088,3999,107,15:09:16,2023-09-21
1089,5218,98,19:48:56,2024-04-20
1090,1529,78,16:02:48,2024-09-22
1091,9773,196,09:40:54,2023-05-06
1092,4368,450,07:14:54,2024-05-21
1093,4167,76,22:10:13,2024-05-23
1094,6941,461,21:07:31,2024-06-14
1095,685,84,13:28:50,2023-06-05
1096,8449,268,09:12:25,2024-01-03
1097,6766,219,00:30:37,2023-07-28
1098,6855,164,20:56:54,2023-01-17
1099,7245,27,00:27:54,2023-07-30
1100,9590,289,13:22:16,2023-06-30
1101,2467,320,03:47:23,2023-09-06
1102,7915,111,05:24:34,2023-02-26
1103,9382,261,00:31:21,2024-03-26
1104,7204,358,02:53:27,2023-03-22
1105,8785,167,09:15:50,2023-09-03
1106,305,160,07:15:19,2023-06-12
1107,7687,29,11:59:54,2023-01-09
1108,2885,191,08:19:50,2023-09-23
1109,7144,259,10:14:35,2023-05-14
1110,5954,46,19:16:09,2024-02-19
1111,76,386,19:02:15,2023-05-07
1112,1174,291,22:25:52,2023-01-11
1113,2677,208,05:51:29,2024-06-14
1114,4170,462,08:47:48,2024-07-11
1115,4649,411,06:05:39,2024-01-04
1116,2294,94,04:59:05,2023-06-23
1117,5160,431,15:05:06,2023-04-12
1118,7967,431,07:59:06,2023-05-13
1119,7824,235,07:19:34,2024-05-31
1120,5306,279,21:19:33,2023-11-12
1121,4708,144,12:31:34,2023-08-07
1122,861,124,11:09:13,2023-11-04
1123,7457,134,22:25:04,2023-01-08
1124,5971,134,06:58:11,2024-06-02
1125,3636,119,15:08:10,2023-04-20
1126,8482,172,13:44:48,2024-02-04
1127,707,460,03:09:55,2023-08-24
1128,914,289,08:23:16,2024-03-10
1129,1499,50,09:07:00,2023-08-08
1130,920,235,06:08:15,2023-11-05
1131,1204,129,12:31:28,2024-03-29
1132,6689,266,00:05:24,2023-08-07
1133,5218,395,02:29:56,2024-02-06
1134,6855,450,21:13:04,2023-09-11
1135,32,243,12:42:37,2024-05-05
1136,6953,339,19:43:56,2024-12-13
1137,743,13,19:56:29,2023-04-12
1138,1229,334,15:19:53,2023-05-20
1139,2182,162,19:10:14,2023-05-03
1140,3041,168,14:11:57,2023-02-21
1141,6063,397,14:14:12,2024-10-13
1142,394,225,06:30:20,2024-08-17
1143,2201,295,18:48:58,2023-12-14
1144,5421,78,14:03:07,2024-02-12
1145,5391,162,23:37:41,2023-12-12
1146,5147,405,14:09:34,2023-05-20
1147,5764,445,00:37:10,2023-09-12
1148,7845,320,04:03:22,2023-01-15
1149,6277,317,08:24:59,2023-12-08
1150,6306,34,01:17:51,2024-07-19
1151,1000,181,21:22:00,2024-09-16
1152,4420,184,03:01:13,2024-05-13
1153,5123,93,04:36:58,2023-08-08
1154,117,178,12:43:47,2024-02-15
1155,8816,406,14:50:27,2023-06-25
1156,9358,28,11:27:08,2023-05-27
1157,6975,319,20:32:00,2023-04-25
1158,2923,376,03:15:02,2024-01-18
1159,3147,446,22:28:56,2024-04-21
1160,7085,327,03:48:43,2023-05-01
1161,3990,20,15:12:07,2023-09-06
1162,1211,176,00:09:37,2024-10-22
1163,6457,65,18:59:44,2023-06-18
1164,6121,159,00:38:51,2023-05-31
1165,6336,205,23:01:20,2024-09-15
1166,4156,192,09:57:02,2023-04-18
1167,1261,236,10:46:54,2023-09-22
1168,1341,34,17:32:54,2023-10-19
1169,9548,212,08:59:03,2024-08-01
1170,1167,423,16:52:20,2024-08-14
1171,1501,220,20:30:26,2024-10-11
1172,5465,369,03:46:43,2024-06-29
1173,7556,244,01:39:43,2024-04-02
1174,2650,174,09:13:33,2024-03-18
1175,6671,237,18:34:37,2024-03-05
1176,463,455,06:07:51,2023-06-05
1177,9090,449,06:16:39,2024-07-08
1178,1815,435,18:13:21,2023-08-28
1179,2393,30,21:10:19,2023-02-04
1180,22,273,22:59:26,2023-05-30
1181,8517,366,02:24:51,2023-12-18
1182,1451,489,08:56:21,2024-06-17
1183,1975,36,20:49:45,2024-03-19
1184,3984,401,23:55:26,2024-03-26
1185,5464,145,12:25:55,2023-12-06
1186,6949,176,14:45:22,2024-10-03
1187,6224,489,07:56:06,2023-02-06
1188,682,215,12:29:44,2024-08-11
1189,4334,329,22:20:29,2023-08-06
1190,2754,463,01:05:29,2023-04-02
1191,2733,127,06:43:49,2024-06-03
1192,3484,467,22:30:07,2023-08-12
1193,3228,164,11:11:34,2024-05-07
1194,5116,224,20:52:26,2024-04-18
1195,7402,128,13:55:12,2023-12-14
1196,9439,237,10:31:13,2023-12-04
1197,8517,433,06:48:52,2023-10-03
1198,6256,41,15:24:52,2023-08-10
1199,6964,132,09:14:49,2023-05-02
1200,8432,203,12:29:51,2024-06-29
1201,5833,173,13:55:40,2023-01-09
1202,2413,308,17:24:43,2023-04-16
1203,5081,408,07:58:56,2023-07-22
1204,3067,249,14:48:50,2023-08-21
1205,1397,286,06:21:12,2023-10-18
1206,6339,88,12:32:24,2024-10-22
1207,582,386,17:27:47,2023-06-21
1208,2579,192,17:34:55,2024-07-13
1209,5229,181,10:23:25,2023-03-14
1210,5967,325,07:31:34,2023-03-06
1211,6894,321,11:37:36,2024-04-13
1212,9932,93,18:13:24,2024-11-29
1213,8752,280,16:00:54,2023-09-21
1214,5986,28,05:16:09,2024-06-26
1215,9489,451,13:10:47,2024-03-31
1216,4270,484,17:23:31,2024-11-18
1217,4654,32,22:24:54,2023-05-09
1218,7223,100,01:19:08,2024-04-06
1219,7309,65,06:44:07,2024-06-06
1220,2191,284,14:23:14,2023-03-14
1221,1975,46,22:40:10,2024-10-26
1222,5719,94,13:43:00,2023-04-19
1223,9207,98,12:49:28,2023-03-22
1224,7536,354,09:28:56,2023-05-07
1225,8756,145,08:41:30,2023-03-05
1226,9578,329,18:52:05,2023-03-06
1227,9884,483,20:47:32,2023-12-07
1228,543,111,16:44:06,2023-10-22
1229,4285,347,19:55:32,2023-11-07
1230,3912,3,05:09:27,2023-12-07
1231,5985,401,14:30:32,2023-04-20
1232,5214,450,16:20:10,2023-09-20
1233,4126,78,13:49:49,2024-03-20
1234,3468,393,11:02:40,2024-12-20
1235,2163,475,18:03:33,2023-02-08
1236,4528,176,03:39:40,2023-12-28
1237,8896,108,07:24:36,2023-09-17
1238,7265,302,15:09:59,2024-07-15
1239,4124,482,08:55:34,2024-01-04
1240,4766,276,01:55:54,2023-04-09
1241,4132,142,01:50:47,2023-03-19
1242,7298,322,16:41:29,2023-12-28
1243,3002,335,22:23:27,2023-07-19
1244,8069,5,09:39:02,2024-03-05
1245,2741,49,03:40:45,2023-06-30
1246,211,232,15:26:52,2023-11-16
1247,3855,246,22:23:45,2024-12-26
1248,7008,381,08:40:41,2023-08-09
1249,3918,445,19:47:15,2024-05-31
1250,8142,438,23:30:08,2024-01-13
1251,7197,57,20:25:43,2023-12-26
1252,1461,422,03:16:11,2023-02-25
1253,5098,283,04:01:58,2024-08-12
1254,6889,286,04:47:28,2024-01-04
1255,2185,371,01:54:39,2023-03-04
1256,5664,82,11:48:41,2024-10-25
1257,4962,297,09:33:24,2023-07-11
1258,3430,142,08:03:57,2023-02-18
1259,570,45,21:43:52,2024-04-13
1260,8598,441,11:14:50,2023-10-19
1261,7688,92,21:50:45,2024-01-04
1262,2408,344,01:55:29,2023-11-17
1263,2189,218,12:37:37,2023-03-20
1264,1196,476,05:12:31,2023-08-26
1265,8893,361,03:24:44,2024-08-04
1266,6716,50,18:07:07,2024-11-10
1267,6245,267,06:13:53,2024-05-17
1268,6898,207,13:58:14,2023-01-21
1269,7171,492,02:12:04,2024-04-20
1270,7718,84,13:15:30,2023-12-26
1271,4844,225,18:48:33,2024-06-07
1272,653,206,14:49:06,2024-08-28
1273,6970,458,04:14:37,2024-04-23
1274,5362,195,15:32:59,2023-02-06
1275,1004,38,20:16:13,2024-01-28
1276,8073,408,17:15:55,2024-01-07
1277,8406,20,11:53:18,2024-09-21
1278,7457,462,14:23:01,2024-05-24
1279,9166,340,18:06:58,2023-07-21
1280,774,192,22:48:03,2023-07-14
1281,7668,275,17:26:01,2024-02-04
1282,6566,332,02:02:36,2023-12-19
1283,1198,230,23:57:15,2023-11-19
1284,9054,15,12:49:26,2023-03-07
1285,2185,122,09:19:20,2024-11-18
1286,2710,156,08:09:55,2024-07-02
1287,5791,116,14:33:46,2023-10-11
1288,3523,237,09:50:55,2024-05-04
1289,1358,317,12:44:02,2024-05-29
1290,6608,253,15:28:02,2023-01-02
1291,4720,117,09:40:57,2023-02-25
1292,5420,334,08:37:54,2023-09-09
1293,5635,328,14:47:29,2024-06-12
1294,1663,403,19:26:43,2023-02-09
1295,5843,371,16:00:45,2023-12-03
1296,3168,402,00:27:59,2024-03-04
1297,8247,171,12:37:30,2024-02-14
1298,2869,162,02:54:18,2023-12-14
1299,4325,274,11:15:25,2024-08-29
1300,3812,417,02:51:34,2024-02-14
1301,2955,112,18:34:34,2023-09-27
1302,826,208,10:25:38,2023-11-11
1303,6543,350,21:55:51,2024-05-07
1304,7866,121,17:26:51,2023-11-15
1305,4273,362,20:00:12,2023-06-04
1306,4966,220,14:35:16,2024-01-05
1307,511,245,10:29:43,2024-09-11
1308,3984,91,19:08:39,2024-03-15
1309,297,218,17:46:17,2024-11-08
1310,3704,387,00:58:22,2023-10-27
1311,211,487,05:25:43,2024-08-22
1312,5236,45,17:09:07,2023-11-13
1313,7577,109,10:48:16,2024-03-18
1314,8475,123,19:45:33,2023-01-23
1315,7649,495,21:45:24,2023-10-28
1316,650,309,00:48:26,2024-08-13
1317,647,270,02:08:26,2024-07-14
1318,2989,219,23:34:51,2023-09-26
1319,6821,370,15:28:23,2023-03-10
1320,7125,116,03:36:56,2024-06-13
1321,9792,191,11:04:07,2024-08-31
1322,8728,449,13:33:42,2023-04-11
1323,2497,208,17:24:28,2024-09-09
1324,7349,31,21:07:45,2023-11-02
1325,3455,388,16:58:52,2024-02-21
1326,8267,21,05:12:32,2024-06-19
1327,7765,180,09:06:35,2023-03-17
1328,7299,394,00:39:12,2023-10-02
1329,6517,232,21:19:45,2024-10-03
1330,9236,382,23:45:02,2024-01-01
1331,1541,181,03:07:48,2023-10-10
1332,9196,364,20:05:00,2023-09-06
1333,9777,458,11:41:47,2023-09-04
1334,2898,44,21:28:01,2023-01-11
1335,2540,74,00:50:41,2023-11-15
1336,8472,236,02:11:23,2024-10-22
1337,9173,237,14:39:34,2023-07-22
1338,914,406,20:53:27,2024-11-22
1339,7337,106,14:30:26,2023-06-01
1340,5642,324,20:13:11,2024-11-30
1341,2014,201,04:31:25,2023-05-20
1342,2431,395,22:44:28,2023-02-23
1343,5921,30,21:07:22,2023-04-06
1344,6749,373,06:34:20,2024-06-15
1345,9364,290,13:02:56,2024-11-26
1346,9252,80,17:20:59,2023-03-14
1347,5840,135,06:38:22,2023-07-16
1348,6196,231,01:21:42,2023-06-01
1349,6738,409,20:00:52,2024-04-30
1350,6431,324,00:30:33,2024-02-07
1351,7676,200,03:25:15,2024-04-12
1352,6361,150,16:36:02,2023-09-01
1353,334,495,03:46:23,2024-12-17
1354,6190,485,11:51:11,2023-06-29
1355,3181,7,16:56:46,2024-01-29
1356,9220,418,05:35:39,2023-07-30
1357,9140,367,17:57:09,2024-02-19
1358,2252,128,19:09:11,2023-11-21
1359,4858,177,06:30:29,2024-11-03
1360,4278,390,21:38:51,2023-02-23
1361,3709,311,19:44:58,2024-12-26
1362,877,476,09:06:47,2024-11-14
1363,5804,182,20:32:19,2023-10-24
1364,6614,133,13:04:46,2023-03-04
1365,5969,450,23:07:39,2024-08-20
1366,3544,133,05:54:25,2023-09-29
1367,7670,402,20:48:41,2024-09-03
