order_id,customer_id,restaurant_id,order_date,status,total_amount,payment_method
512,519,412,2023-09-09,Pending,1625.5,UPI
513,413,196,2023-08-31,Delivered,1845.11,UPI
514,347,17,2023-04-19,Delivered,583.37,Cash
515,17,399,2024-02-28,Cancelled,1581.07,Cash
516,632,345,2023-11-17,Delivered,1402.85,Cash
517,326,287,2024-05-06,Cancelled,1429.25,Credit Card
518,991,127,2024-08-09,Delivered,1668.77,UPI
519,596,434,2023-01-27,Cancelled,351.86,Credit Card
520,620,255,2023-07-25,Delivered,1985.7,Cash
521,605,493,2024-03-11,Delivered,1153.26,Credit Card
522,377,241,2023-08-07,Pending,1163.09,Cash
523,928,234,2023-05-04,Delivered,1192.21,UPI
524,246,191,2023-04-22,Delivered,1252.13,Credit Card
525,486,66,2024-10-16,Pending,426.68,Cash
526,447,304,2023-06-27,Pending,137.62,Cash
527,399,368,2024-06-15,Delivered,1071.9,Credit Card
528,438,414,2023-09-01,Delivered,885.09,UPI
529,77,361,2023-08-27,Pending,1349.4,UPI
530,884,62,2023-09-06,Pending,137.29,Credit Card
531,879,449,2024-04-30,Delivered,848.18,UPI
532,915,135,2023-01-06,Delivered,1884.26,Cash
533,786,274,2024-01-30,Pending,1563.29,UPI
534,173,363,2023-10-02,Pending,727.86,UPI
535,784,270,2023-06-10,Cancelled,360.18,UPI
536,69,324,2024-12-07,Delivered,272.88,UPI
537,318,126,2023-03-08,Delivered,1604.89,UPI
538,251,267,2024-02-16,Pending,539.16,UPI
539,742,282,2023-05-12,Delivered,126.5,Credit Card
540,107,109,2023-04-03,Delivered,1395.62,Cash
541,170,280,2023-09-24,Pending,944.5,UPI
542,602,233,2023-11-05,Delivered,839.88,UPI
543,524,330,2024-12-03,Delivered,1837.81,Credit Card
544,751,159,2023-01-12,Pending,1881.09,Cash
545,771,338,2023-09-23,Cancelled,629.48,Cash
546,567,424,2024-07-13,Delivered,1484.42,UPI
547,415,140,2024-05-07,Pending,859.32,Cash
548,669,79,2023-03-01,Pending,935.11,Credit Card
549,971,369,2023-12-01,Cancelled,1793.47,Cash
550,816,187,2023-04-13,Pending,990.6,UPI
551,64,258,2024-08-19,Pending,560.06,UPI
552,536,1,2023-01-18,Pending,124.97,Credit Card
553,896,411,2024-07-31,Pending,1598.61,UPI
554,903,69,2023-09-15,Cancelled,1177.89,Cash
555,719,45,2023-10-11,Delivered,436.49,Credit Card
556,157,110,2024-03-06,Pending,1401.48,Credit Card
557,748,240,2024-08-14,Cancelled,1483.68,Cash
558,567,470,2023-07-26,Pending,1710.52,Credit Card
559,386,438,2024-04-21,Delivered,1048.92,UPI
560,904,20,2024-06-25,Cancelled,1779.38,Credit Card
561,38,456,2023-06-16,Cancelled,657.96,Credit Card
562,589,336,2023-12-25,Pending,656.35,Credit Card
563,852,224,2023-03-15,Pending,174.69,Cash
564,684,108,2024-04-07,Cancelled,1747.52,UPI
565,373,223,2023-04-11,Pending,840.42,Credit Card
566,528,357,2024-10-22,Pending,1173.67,Credit Card
567,80,343,2023-09-17,Cancelled,1277.15,Cash
568,85,263,2023-10-12,Pending,153.03,Credit Card
569,926,33,2024-04-23,Pending,862.99,Cash
570,349,384,2023-03-22,Pending,1165.6,UPI
571,530,53,2024-08-13,Cancelled,855.46,Credit Card
572,1000,422,2024-12-10,Pending,892.73,Cash
573,590,61,2024-08-07,Cancelled,1977.01,Credit Card
574,953,407,2023-03-13,Delivered,414.97,Credit Card
575,437,260,2023-08-22,Cancelled,733.98,Cash
576,281,228,2023-12-23,Delivered,928.77,UPI
577,964,9,2024-07-02,Pending,774.28,Credit Card
578,278,29,2023-04-20,Cancelled,1569.53,Credit Card
579,786,459,2024-09-17,Cancelled,1329.61,UPI
580,931,394,2024-07-12,Cancelled,242.58,Cash
581,505,139,2023-06-05,Cancelled,1222.79,Credit Card
582,838,39,2023-12-26,Pending,1191.79,Cash
583,63,13,2023-11-08,Delivered,1428.89,Cash
584,871,28,2023-03-17,Pending,1138.04,UPI
585,46,461,2023-12-14,Cancelled,1678.29,Credit Card
586,526,253,2024-12-23,Delivered,1508.89,Credit Card
587,298,479,2024-06-26,Delivered,107.31,UPI
588,231,127,2023-07-22,Delivered,1875.96,Credit Card
589,653,296,2024-04-30,Pending,1480.27,UPI
590,283,66,2024-09-02,Pending,299.11,Credit Card
591,194,111,2023-06-24,Pending,1047.84,Credit Card
592,529,403,2023-02-05,Pending,1270.18,UPI
593,764,46,2023-02-26,Pending,737.56,Cash
594,84,380,2023-07-16,Delivered,780.34,UPI
595,223,448,2024-08-20,Pending,1551.17,Credit Card
596,114,244,2023-05-05,Pending,438.89,Credit Card
597,559,186,2024-04-06,Delivered,1397.31,Credit Card
598,23,44,2024-09-29,Cancelled,1927.42,UPI
599,803,290,2024-11-22,Delivered,546.23,UPI
600,762,377,2023-01-24,Delivered,795.0,UPI
601,909,251,2023-11-08,Pending,1727.79,Credit Card
602,254,63,2024-04-17,Pending,177.09,Cash
603,856,368,2024-05-12,Pending,760.53,Cash
604,740,208,2023-06-25,Delivered,241.29,Cash
605,551,206,2023-12-31,Pending,237.13,Credit Card
606,242,79,2024-05-25,Delivered,246.75,Cash
607,962,203,2024-04-12,Pending,221.37,Credit Card
608,415,480,2024-07-13,Cancelled,890.26,Credit Card
609,625,87,2024-05-06,Pending,955.97,Cash
610,626,400,2024-09-15,Pending,1127.98,UPI
611,294,1,2023-08-03,Cancelled,1527.27,UPI
612,563,348,2023-09-08,Cancelled,343.48,UPI
613,61,325,2023-04-20,Cancelled,267.5,Credit Card
614,665,153,2023-06-19,Pending,1634.21,Credit Card
615,680,114,2024-10-03,Pending,1873.97,UPI
616,317,407,2024-09-24,Delivered,947.16,Credit Card
617,346,264,2024-10-30,Pending,256.7,Cash
618,148,151,2023-06-10,Cancelled,156.2,UPI
619,789,434,2023-10-18,Cancelled,1538.41,UPI
620,973,178,2023-12-05,Pending,1628.06,Cash
621,241,259,2023-06-15,Cancelled,1992.9,UPI
622,3,182,2024-05-29,Pending,1342.84,Cash
623,599,216,2024-10-26,Cancelled,277.69,UPI
624,697,77,2024-10-01,Cancelled,224.52,Credit Card
625,556,495,2024-10-22,Pending,116.82,UPI
626,975,395,2024-10-29,Cancelled,1155.54,Credit Card
627,69,438,2023-05-09,Cancelled,1625.07,Credit Card
628,648,479,2024-11-20,Cancelled,1485.92,Cash
629,685,496,2024-07-11,Cancelled,790.26,UPI
630,275,330,2023-01-13,Pending,1067.57,Credit Card
631,511,141,2023-06-12,Pending,1937.49,UPI
632,92,286,2023-06-30,Delivered,366.37,Credit Card
633,884,449,2023-06-10,Delivered,453.51,UPI
634,421,55,2024-08-27,Pending,1008.31,Credit Card
635,594,185,2024-12-28,Delivered,728.58,UPI
636,711,218,2024-04-03,Delivered,915.02,Credit Card
637,436,373,2023-09-05,Cancelled,1617.87,Cash
638,798,43,2024-11-30,Pending,641.85,Cash
639,110,365,2024-07-19,Cancelled,138.14,UPI
640,817,259,2023-05-27,Cancelled,891.27,Cash
641,934,439,2023-10-26,Delivered,274.22,Cash
642,503,296,2024-05-19,Cancelled,437.73,Cash
643,852,237,2023-07-11,Delivered,374.01,Cash
644,250,326,2023-09-26,Delivered,1498.49,Credit Card
645,389,334,2024-12-23,Delivered,1118.63,Credit Card
646,492,473,2023-12-27,Cancelled,717.66,Credit Card
647,89,209,2023-05-03,Delivered,466.48,UPI
648,268,227,2024-04-17,Pending,1948.37,Credit Card
649,75,214,2023-06-26,Delivered,504.78,UPI
650,884,480,2024-04-27,Cancelled,1249.11,Credit Card
651,624,170,2023-12-20,Delivered,731.89,UPI
652,370,234,2023-09-06,Pending,866.62,Credit Card
653,952,112,2024-05-07,Pending,783.84,Cash
654,282,363,2023-12-15,Cancelled,1321.36,Cash
655,194,469,2024-06-19,Delivered,1816.9,Credit Card
656,181,61,2023-09-12,Cancelled,559.24,UPI
657,487,165,2023-01-16,Pending,260.7,UPI
658,191,64,2023-10-19,Cancelled,1086.65,Cash
659,995,390,2023-07-16,Pending,1477.17,Cash
660,864,58,2023-05-23,Cancelled,1435.26,UPI
661,483,431,2023-07-09,Cancelled,1085.38,Cash
662,634,43,2023-06-10,Cancelled,1460.64,Cash
663,313,424,2023-04-26,Delivered,550.82,Credit Card
664,887,343,2024-10-02,Cancelled,759.31,Cash
665,493,328,2024-06-05,Cancelled,989.22,UPI
666,61,323,2024-01-06,Pending,1624.58,Cash
667,817,381,2024-02-03,Delivered,448.35,Credit Card
668,261,13,2024-10-27,Cancelled,335.16,Credit Card
669,850,283,2024-10-27,Delivered,521.57,Cash
670,780,372,2024-07-24,Cancelled,1455.16,UPI
671,37,75,2023-09-25,Cancelled,525.02,Cash
672,319,459,2024-09-23,Pending,1519.35,Credit Card
673,397,279,2023-05-17,Pending,375.64,Credit Card
674,235,489,2024-08-01,Delivered,822.89,UPI
675,32,124,2023-07-15,Cancelled,1671.82,Credit Card
676,727,264,2023-05-13,Cancelled,775.67,UPI
677,458,51,2023-10-26,Pending,190.61,Credit Card
678,779,45,2024-02-20,Pending,1915.46,Cash
679,335,244,2023-02-12,Cancelled,429.78,Credit Card
680,244,93,2024-06-04,Pending,1915.33,Cash
681,119,201,2024-03-23,Cancelled,242.73,Credit Card
682,866,106,2024-05-26,Pending,631.14,Cash
683,432,485,2024-07-06,Cancelled,1028.86,UPI
684,44,401,2023-04-05,Delivered,1091.0,UPI
685,487,31,2024-01-09,Cancelled,106.44,UPI
686,378,61,2024-11-12,Pending,930.35,Cash
687,126,419,2024-07-27,Pending,1380.27,UPI
688,719,215,2024-10-07,Cancelled,667.31,Cash
689,969,400,2023-07-06,Delivered,591.4,Credit Card
690,20,74,2023-02-02,Delivered,192.88,Credit Card
691,267,165,2024-05-10,Pending,923.04,Cash
692,931,7,2024-09-07,Delivered,199.38,Cash
693,371,455,2024-02-09,Delivered,1835.22,UPI
694,253,196,2024-01-21,Delivered,148.88,Credit Card
695,72,224,2024-02-19,Pending,1267.14,Cash
696,47,391,2024-09-29,Pending,732.13,Credit Card
697,132,446,2024-07-23,Delivered,1050.08,UPI
698,741,209,2023-10-16,Cancelled,1991.64,Credit Card
699,577,498,2023-02-08,Pending,1927.79,UPI
700,394,113,2023-08-02,Pending,1452.01,Cash
701,505,148,2024-08-04,Delivered,1202.29,UPI
702,360,179,2023-05-07,Pending,277.53,UPI
703,69,263,2024-10-16,Cancelled,457.44,UPI
704,328,469,2024-09-25,Pending,257.93,Cash
705,21,458,2024-07-13,Delivered,762.43,Credit Card
706,9,170,2023-09-26,Pending,1776.66,Credit Card
707,116,363,2024-08-12,Delivered,440.16,Cash
708,285,388,2023-10-27,Pending,459.33,Credit Card
709,862,457,2023-06-07,Cancelled,808.3,Credit Card
710,368,187,2023-11-04,Pending,417.06,Credit Card
711,741,65,2024-03-16,Delivered,1641.75,Cash
712,519,20,2024-12-23,Delivered,119.2,UPI
713,561,131,2023-01-16,Cancelled,1237.38,Credit Card
714,157,173,2023-05-12,Cancelled,929.3,Cash
715,79,124,2024-06-22,Pending,1836.61,UPI
716,953,309,2024-01-03,Pending,1349.25,Credit Card
717,416,434,2024-03-31,Delivered,809.56,Credit Card
718,673,268,2023-09-12,Delivered,671.2,Cash
719,819,184,2024-05-05,Pending,318.59,Credit Card
720,832,153,2024-09-28,Cancelled,1274.45,Credit Card
721,306,488,2024-05-01,Pending,676.44,UPI
722,561,447,2023-12-02,Pending,1584.02,UPI
723,637,383,2023-03-01,Pending,627.96,Cash
724,102,288,2024-10-25,Pending,1581.89,Credit Card
725,285,201,2023-08-08,Cancelled,1304.51,UPI
726,671,24,2023-08-30,Pending,1277.97,Credit Card
727,15,356,2024-08-31,Cancelled,1401.47,UPI
728,153,150,2024-02-29,Cancelled,363.03,Credit Card
729,112,173,2023-11-03,Delivered,1879.72,UPI
730,958,134,2023-03-15,Cancelled,730.4,Credit Card
731,870,418,2024-08-16,Pending,759.82,Credit Card
732,950,309,2023-10-11,Cancelled,1395.97,Credit Card
733,141,333,2024-08-04,Delivered,1239.14,Cash
734,989,302,2023-08-09,Cancelled,1286.0,Credit Card
735,873,305,2024-04-22,Delivered,1834.38,UPI
736,772,157,2024-06-01,Delivered,1637.62,UPI
737,623,118,2024-05-23,Delivered,689.97,UPI
738,309,423,2023-11-01,Pending,545.61,Credit Card
739,946,449,2023-05-09,Pending,868.99,Credit Card
740,150,380,2023-08-23,Delivered,1435.87,Cash
741,412,211,2024-10-05,Delivered,1021.0,Cash
742,360,264,2023-02-10,Pending,1934.85,UPI
743,104,472,2024-12-28,Delivered,1872.82,Credit Card
744,950,380,2024-08-04,Delivered,1084.42,Cash
745,386,285,2024-02-10,Delivered,1692.28,Cash
746,216,199,2024-08-26,Delivered,1499.47,Cash
747,386,486,2023-11-13,Cancelled,1454.21,UPI
748,296,446,2023-08-15,Delivered,234.07,Cash
749,321,472,2024-08-17,Cancelled,1796.88,UPI
750,37,307,2023-07-25,Delivered,932.13,UPI
751,219,253,2024-03-09,Pending,792.48,UPI
752,514,191,2024-03-20,Pending,595.93,UPI
753,86,258,2023-04-13,Cancelled,211.86,Credit Card
754,352,229,2023-05-18,Pending,266.29,Cash
755,65,225,2023-08-07,Pending,1698.41,Cash
756,291,421,2023-07-26,Cancelled,1986.66,Credit Card
757,104,411,2024-08-10,Pending,403.31,Cash
758,706,67,2023-08-28,Pending,348.25,Cash
759,746,174,2024-05-06,Cancelled,1927.31,Cash
760,732,347,2023-12-08,Delivered,1331.59,UPI
761,280,273,2023-09-15,Delivered,816.71,UPI
762,514,451,2023-12-28,Pending,1316.06,UPI
763,835,128,2024-06-29,Delivered,1498.81,UPI
764,565,470,2023-11-04,Cancelled,225.84,Cash
765,116,305,2023-05-23,Cancelled,527.81,Cash
766,324,253,2023-10-30,Cancelled,1297.91,UPI
767,768,314,2023-03-08,Cancelled,1860.05,Credit Card
768,815,393,2023-04-16,Cancelled,1509.88,Cash
769,502,146,2024-02-21,Cancelled,1356.06,Credit Card
770,354,420,2023-02-01,Pending,1490.04,Cash
771,461,10,2023-08-18,Pending,1280.59,Credit Card
772,102,208,2024-04-28,Delivered,1240.49,UPI
773,741,180,2024-12-23,Pending,1028.73,Cash
774,672,212,2023-04-25,Pending,1323.66,UPI
775,972,351,2023-07-16,Pending,762.31,Cash
776,247,291,2024-06-08,Pending,1774.36,Credit Card
777,976,268,2023-06-26,Delivered,489.98,Credit Card
778,211,265,2024-06-29,Delivered,358.18,UPI
779,140,243,2023-12-08,Cancelled,850.74,Cash
780,604,18,2024-03-12,Delivered,1649.22,Credit Card
781,494,165,2024-09-04,Cancelled,564.21,Cash
782,835,115,2023-10-30,Cancelled,271.91,UPI
783,896,61,2024-08-19,Delivered,1720.58,UPI
784,176,471,2024-06-16,Pending,598.22,Credit Card
785,246,89,2024-01-09,Cancelled,1179.19,UPI
786,67,99,2023-07-10,Pending,1518.97,Cash
787,24,373,2024-09-02,Cancelled,1053.36,UPI
788,433,137,2024-01-27,Delivered,338.1,Cash
789,251,153,2024-10-15,Pending,274.38,Credit Card
790,624,205,2023-01-20,Cancelled,1545.56,Credit Card
791,900,351,2024-01-04,Cancelled,1731.95,UPI
792,858,52,2023-12-26,Cancelled,1885.03,Credit Card
793,793,209,2023-01-05,Delivered,1009.67,Cash
794,213,358,2024-06-05,Pending,1837.01,Credit Card
795,886,240,2024-04-18,Cancelled,1842.3,Credit Card
796,672,483,2023-08-10,Pending,550.45,Credit Card
797,216,277,2023-03-18,Delivered,1123.55,Cash
798,650,240,2023-06-19,Pending,870.45,Cash
799,98,381,2024-11-16,Cancelled,1472.03,Credit Card
800,836,121,2023-09-15,Pending,299.57,Cash
801,288,479,2024-05-28,Pending,1798.69,UPI
802,92,217,2024-10-26,Delivered,454.38,UPI
803,274,256,2023-12-16,Pending,1194.02,Cash
804,172,348,2024-11-25,Delivered,419.33,Cash
805,866,317,2024-03-22,Pending,167.97,Credit Card
806,852,121,2024-07-19,Pending,1651.91,UPI
807,586,36,2024-09-26,Cancelled,693.56,Credit Card
808,979,432,2024-06-29,Cancelled,1718.64,UPI
809,213,427,2023-07-01,Pending,1803.06,Cash
810,493,459,2023-01-11,Pending,527.79,UPI
811,813,453,2023-04-10,Delivered,1504.47,Cash
812,328,422,2024-03-31,Pending,862.87,Cash
813,466,25,2023-09-25,Delivered,1806.95,UPI
814,959,60,2024-11-03,Cancelled,436.34,UPI
815,193,328,2024-09-18,Cancelled,264.88,Cash
816,227,117,2024-08-16,Pending,768.05,UPI
817,662,212,2024-06-10,Delivered,415.32,Credit Card
818,627,320,2024-04-04,Pending,365.73,Cash
819,624,347,2024-04-05,Cancelled,167.25,Cash
820,894,89,2023-02-10,Pending,983.91,UPI
821,15,340,2024-03-19,Delivered,788.74,Credit Card
822,922,287,2023-04-28,Delivered,1984.44,Cash
823,150,378,2023-07-24,Pending,1970.25,UPI
824,306,469,2023-08-07,Delivered,1577.64,Cash
825,309,143,2024-06-01,Delivered,928.97,UPI
826,419,378,2024-08-22,Pending,1785.06,UPI
827,863,231,2023-07-24,Pending,155.68,Cash
828,368,313,2023-10-21,Delivered,1744.59,UPI
829,343,201,2023-09-24,Pending,1313.22,UPI
830,534,59,2024-08-03,Delivered,335.1,UPI
831,504,12,2024-12-07,Cancelled,1728.81,UPI
832,308,263,2023-09-29,Cancelled,1192.97,Cash
833,647,370,2023-04-05,Pending,744.1,Cash
834,739,12,2024-01-09,Delivered,868.87,Credit Card
835,19,319,2023-05-12,Cancelled,413.81,UPI
836,133,395,2023-02-14,Delivered,330.84,Credit Card
837,528,374,2023-12-10,Cancelled,673.7,Credit Card
838,163,420,2024-07-28,Pending,136.81,Credit Card
839,31,448,2023-08-07,Pending,916.73,Credit Card
840,815,265,2024-09-27,Pending,1285.51,UPI
841,548,360,2024-09-29,Delivered,139.81,Credit Card
842,180,138,2023-05-29,Delivered,818.92,Cash
843,689,490,2024-10-22,Pending,771.63,UPI
844,346,310,2023-01-04,Pending,1062.35,Cash
845,492,313,2024-08-17,Cancelled,1267.85,UPI
846,670,162,2023-01-20,Pending,1889.21,Credit Card
847,245,210,2024-08-20,Pending,227.5,UPI
848,470,39,2024-01-25,Pending,921.06,UPI
849,413,222,2024-08-22,Cancelled,1502.96,Credit Card
850,76,112,2023-05-22,Pending,1414.22,UPI
851,626,260,2023-08-01,Cancelled,1054.96,Cash
852,889,238,2023-03-20,Cancelled,1426.0,Cash
853,536,221,2023-04-17,Pending,235.84,UPI
854,178,457,2023-11-05,Cancelled,272.5,Credit Card
855,986,423,2024-01-27,Pending,1305.72,Credit Card
856,141,181,2024-05-18,Delivered,1922.17,UPI
857,545,137,2023-11-07,Cancelled,508.86,UPI
858,754,62,2024-09-11,Pending,879.58,Cash
859,312,166,2024-03-14,Cancelled,1506.14,Credit Card
860,232,307,2023-10-10,Cancelled,753.19,Cash
861,537,406,2023-08-04,Pending,1410.13,UPI
862,419,271,2024-07-25,Pending,1080.47,Cash
863,319,228,2024-11-23,Delivered,1532.11,Cash
864,480,297,2024-05-10,Pending,1108.2,Cash
865,612,357,2024-11-11,Cancelled,551.93,UPI
866,94,261,2023-02-27,Delivered,1983.41,Cash
867,625,88,2023-06-05,Delivered,232.17,UPI
868,988,71,2023-09-21,Pending,452.12,Cash
869,896,439,2023-07-30,Pending,331.84,Credit Card
870,357,386,2023-06-18,Pending,1341.08,Credit Card
871,233,133,2024-11-17,Delivered,1709.12,Cash
872,456,244,2023-11-27,Pending,481.36,Credit Card
873,493,269,2023-09-24,Cancelled,1602.1,Credit Card
874,624,355,2024-08-04,Delivered,943.89,Cash
875,944,44,2023-09-20,Delivered,1558.23,Credit Card
876,261,112,2023-10-13,Pending,1706.33,Cash
877,360,166,2023-06-22,Pending,213.24,Cash
878,564,72,2024-12-24,Pending,533.3,Cash
879,896,382,2024-01-21,Delivered,1061.68,Credit Card
880,165,382,2023-04-09,Delivered,1389.59,UPI
881,929,97,2024-11-15,Delivered,292.6,Credit Card
882,558,82,2023-03-20,Cancelled,1739.73,Credit Card
883,904,148,2024-10-03,Delivered,135.19,Cash
884,329,342,2024-11-28,Delivered,150.18,UPI
885,423,89,2023-07-30,Cancelled,1383.33,UPI
886,135,494,2023-08-03,Delivered,239.89,UPI
887,926,8,2023-03-14,Delivered,1891.23,UPI
888,878,146,2024-08-04,Pending,888.45,Credit Card
889,645,45,2023-02-23,Pending,1857.58,UPI
890,577,366,2023-08-15,Pending,539.66,UPI
891,683,239,2023-01-14,Delivered,398.15,Credit Card
892,183,404,2023-04-04,Pending,445.27,Cash
893,880,452,2024-04-13,Pending,1918.59,UPI
894,108,489,2024-10-13,Cancelled,998.49,Cash
895,904,180,2024-05-15,Delivered,1006.65,Credit Card
896,289,499,2024-04-20,Cancelled,854.99,UPI
897,797,38,2023-03-09,Cancelled,1526.9,Cash
898,25,355,2023-11-04,Delivered,453.39,UPI
899,638,485,2023-11-02,Cancelled,1124.31,Credit Card
900,901,460,2024-09-10,Pending,510.31,Cash
901,212,375,2024-06-09,Pending,532.78,Cash
902,722,437,2023-01-11,Cancelled,643.96,Cash
903,186,176,2024-12-06,Pending,316.54,UPI
904,208,360,2023-02-04,Cancelled,1224.75,Credit Card
905,133,260,2023-12-12,Pending,886.82,Cash
906,621,5,2023-08-12,Delivered,1798.41,Cash
907,785,249,2024-06-12,Delivered,1700.33,UPI
908,196,360,2024-10-07,Pending,1028.44,UPI
909,208,31,2023-08-12,Pending,1022.91,Cash
910,666,291,2024-10-02,Cancelled,1187.2,Credit Card
911,343,423,2023-07-30,Delivered,540.01,UPI
912,16,400,2024-03-10,Cancelled,1582.02,Cash
913,628,13,2024-02-22,Pending,1849.41,Credit Card
914,701,19,2024-02-10,Delivered,1166.72,UPI
915,198,366,2023-07-11,Delivered,930.95,UPI
916,161,45,2024-05-09,Delivered,625.42,Credit Card
917,445,443,2023-01-09,Cancelled,1419.9,Cash
918,159,270,2024-01-13,Pending,1122.9,Credit Card
919,508,439,2023-01-20,Delivered,1585.34,UPI
920,766,17,2023-03-03,Cancelled,272.75,UPI
921,728,41,2024-10-15,Cancelled,1243.6,Credit Card
922,853,221,2024-07-08,Delivered,1646.96,Cash
923,911,57,2024-08-27,Delivered,1883.13,Cash
924,952,338,2023-01-16,Delivered,1748.21,Cash
925,37,36,2024-11-10,Cancelled,128.6,Credit Card
926,596,288,2024-05-30,Delivered,1853.0,Cash
927,237,37,2023-03-23,Cancelled,770.25,Credit Card
928,748,57,2024-09-25,Pending,1705.67,Credit Card
929,225,308,2023-06-16,Cancelled,608.52,Cash
930,252,429,2023-08-25,Delivered,638.07,Cash
931,808,435,2023-11-07,Pending,1944.21,UPI
932,59,292,2024-05-31,Cancelled,460.03,Credit Card
933,856,319,2024-08-15,Pending,1807.82,UPI
934,738,159,2024-12-20,Pending,1805.29,UPI
935,453,255,2024-11-23,Pending,599.61,Cash
936,483,238,2024-06-06,Pending,801.64,Cash
937,659,13,2023-02-02,Delivered,151.53,Credit Card
938,294,253,2024-02-25,Cancelled,1804.6,Cash
939,911,427,2023-08-31,Cancelled,1248.38,Cash
940,607,442,2024-04-08,Cancelled,1926.67,UPI
941,848,91,2023-01-17,Delivered,1128.31,Cash
942,864,159,2023-07-24,Pending,947.73,Credit Card
943,869,87,2024-03-30,Pending,838.62,Credit Card
944,825,305,2023-10-04,Pending,1944.6,Credit Card
945,496,328,2023-02-22,Cancelled,1910.68,Cash
946,446,96,2023-03-08,Pending,303.53,Credit Card
947,425,81,2024-11-20,Delivered,1501.09,Cash
948,14,328,2023-09-30,Delivered,1926.02,UPI
949,633,132,2024-11-12,Delivered,224.14,UPI
950,18,134,2023-10-03,Delivered,1027.71,Cash
951,843,356,2024-12-06,Delivered,1376.39,Cash
952,683,353,2023-11-06,Cancelled,1075.92,Cash
953,944,146,2023-05-30,Delivered,383.22,Cash
954,693,376,2024-01-04,Delivered,1688.73,UPI
955,170,395,2023-08-18,Pending,1837.69,Credit Card
956,370,352,2023-05-12,Cancelled,384.15,UPI
957,712,11,2024-06-30,Delivered,1318.55,UPI
958,785,44,2023-03-13,Delivered,242.71,Cash
959,304,325,2024-05-29,Cancelled,1852.27,Cash
960,761,397,2023-05-13,Cancelled,238.3,Credit Card
961,923,1,2024-07-08,Pending,268.28,Credit Card
962,194,62,2023-12-28,Delivered,1274.32,Credit Card
963,867,134,2024-02-13,Pending,1295.81,UPI
964,561,356,2024-10-11,Cancelled,1853.7,Credit Card
965,457,176,2024-10-25,Pending,1977.69,Cash
966,793,44,2023-04-15,Pending,705.48,Cash
967,962,217,2023-01-11,Cancelled,581.35,Credit Card
968,887,240,2023-05-16,Delivered,113.51,UPI
969,41,221,2023-02-16,Cancelled,1718.56,UPI
